,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
2023-09-05 10:00:00+02:00,363.0,2919.0,19.0,,112.0,535.0,,2990.0,1007.0,,38583.0,4545.0,50.0,3864.0,18.0,
2023-09-05 11:00:00+02:00,347.0,2914.0,19.0,,112.0,225.0,,2898.0,811.0,,38381.0,7622.0,50.0,2854.0,34.0,
2023-09-05 12:00:00+02:00,348.0,1445.0,19.0,,112.0,,443.0,2837.0,525.0,,38152.0,9953.0,52.0,2318.0,36.0,
2023-09-05 13:00:00+02:00,352.0,1305.0,19.0,,112.0,,694.0,2834.0,627.0,,37665.0,11369.0,53.0,1922.0,40.0,
2023-09-05 14:00:00+02:00,356.0,1393.0,19.0,,112.0,,1122.0,2849.0,654.0,,37805.0,11953.0,53.0,1719.0,87.0,
2023-09-05 15:00:00+02:00,363.0,1396.0,19.0,,111.0,,972.0,2867.0,633.0,,37862.0,11876.0,55.0,1649.0,114.0,
2023-09-05 16:00:00+02:00,362.0,1429.0,19.0,,110.0,,745.0,3030.0,579.0,,37910.0,11013.0,56.0,1472.0,113.0,
2023-09-05 17:00:00+02:00,363.0,1746.0,19.0,,110.0,,249.0,3081.0,553.0,,38011.0,9247.0,55.0,1298.0,80.0,
2023-09-05 18:00:00+02:00,363.0,3245.0,19.0,,110.0,302.0,,3218.0,727.0,,38028.0,6661.0,57.0,1154.0,65.0,
2023-09-05 19:00:00+02:00,363.0,3747.0,19.0,,110.0,1507.0,,3391.0,1338.0,,38444.0,3631.0,58.0,1158.0,36.0,
2023-09-05 20:00:00+02:00,353.0,3777.0,19.0,,110.0,1962.0,,3685.0,1764.0,,38531.0,1129.0,59.0,1325.0,48.0,
2023-09-05 21:00:00+02:00,344.0,3696.0,19.0,,111.0,1765.0,,3486.0,1662.0,,38570.0,0.0,67.0,1877.0,55.0,
2023-09-05 22:00:00+02:00,345.0,3652.0,19.0,,112.0,1262.0,,3231.0,1216.0,,38652.0,0.0,65.0,2489.0,22.0,
2023-09-05 23:00:00+02:00,346.0,3617.0,19.0,,112.0,1211.0,,3127.0,896.0,,38522.0,0.0,64.0,3085.0,0.0,
2023-09-06 00:00:00+02:00,347.0,3683.0,19.0,,112.0,1029.0,,3057.0,832.0,,38458.0,0.0,64.0,3341.0,0.0,
2023-09-06 01:00:00+02:00,345.0,2203.0,19.0,,112.0,406.0,,3008.0,752.0,,37980.0,0.0,66.0,3268.0,0.0,
2023-09-06 02:00:00+02:00,347.0,1787.0,19.0,,112.0,341.0,,2942.0,490.0,,37665.0,0.0,67.0,3135.0,0.0,
2023-09-06 03:00:00+02:00,348.0,1868.0,19.0,,112.0,,337.0,2853.0,394.0,,37802.0,0.0,69.0,2915.0,0.0,
2023-09-06 04:00:00+02:00,348.0,1578.0,19.0,,112.0,,967.0,2945.0,180.0,,37896.0,0.0,68.0,2760.0,0.0,
2023-09-06 05:00:00+02:00,348.0,1501.0,19.0,,112.0,,1271.0,2973.0,377.0,,38346.0,0.0,69.0,2542.0,0.0,
2023-09-06 06:00:00+02:00,348.0,1776.0,19.0,,113.0,,1099.0,2868.0,555.0,,38589.0,0.0,74.0,2490.0,1.0,
2023-09-06 07:00:00+02:00,347.0,2658.0,19.0,,113.0,222.0,,2924.0,940.0,,38638.0,220.0,73.0,2487.0,17.0,
2023-09-06 08:00:00+02:00,346.0,3510.0,19.0,,113.0,806.0,,2991.0,1270.0,,38987.0,396.0,72.0,2512.0,32.0,
2023-09-06 09:00:00+02:00,346.0,3602.0,19.0,,114.0,885.0,,2888.0,1196.0,,39149.0,1800.0,70.0,2362.0,46.0,
2023-09-06 10:00:00+02:00,343.0,3472.0,19.0,,114.0,736.0,,2670.0,1188.0,,39018.0,4670.0,67.0,1803.0,45.0,
2023-09-06 11:00:00+02:00,340.0,3467.0,19.0,,112.0,332.0,,2578.0,1041.0,,38846.0,7654.0,48.0,1413.0,46.0,
2023-09-06 12:00:00+02:00,345.0,2708.0,19.0,,112.0,,185.0,2674.0,688.0,,38684.0,9907.0,54.0,1263.0,60.0,
2023-09-06 13:00:00+02:00,349.0,2086.0,19.0,,112.0,,626.0,2564.0,767.0,,38681.0,11322.0,57.0,1211.0,50.0,
2023-09-06 14:00:00+02:00,347.0,1573.0,19.0,,112.0,,397.0,2443.0,611.0,,38654.0,11975.0,60.0,1226.0,36.0,
2023-09-06 15:00:00+02:00,347.0,1599.0,19.0,,111.0,,433.0,2522.0,190.0,,38708.0,11873.0,63.0,1222.0,36.0,
2023-09-06 16:00:00+02:00,346.0,1853.0,19.0,,111.0,,53.0,2664.0,357.0,,38735.0,11023.0,64.0,1235.0,20.0,
2023-09-06 17:00:00+02:00,345.0,2781.0,19.0,,110.0,272.0,,2808.0,700.0,,38688.0,9311.0,65.0,1234.0,10.0,
2023-09-06 18:00:00+02:00,348.0,3396.0,19.0,,110.0,904.0,,3072.0,1089.0,,38808.0,6770.0,63.0,1213.0,1.0,
2023-09-06 19:00:00+02:00,347.0,3664.0,19.0,,110.0,1938.0,,3419.0,1767.0,,38908.0,3601.0,67.0,1280.0,1.0,
2023-09-06 20:00:00+02:00,347.0,3719.0,19.0,,111.0,2662.0,,3689.0,2324.0,,38988.0,1054.0,68.0,1562.0,8.0,
2023-09-06 21:00:00+02:00,345.0,3648.0,19.0,,110.0,2389.0,,3567.0,2098.0,,39042.0,0.0,66.0,2288.0,15.0,
2023-09-06 22:00:00+02:00,337.0,3278.0,19.0,,111.0,1292.0,,3214.0,1453.0,,39068.0,0.0,64.0,2883.0,22.0,
2023-09-06 23:00:00+02:00,336.0,3331.0,19.0,,112.0,1635.0,,3089.0,1058.0,,39045.0,0.0,64.0,3143.0,19.0,
2023-09-07 00:00:00+02:00,336.0,3242.0,19.0,,112.0,1350.0,,2954.0,1039.0,,38982.0,0.0,69.0,3103.0,23.0,
2023-09-07 01:00:00+02:00,344.0,2608.0,19.0,,112.0,691.0,,2819.0,830.0,,38843.0,0.0,70.0,3041.0,21.0,
2023-09-07 02:00:00+02:00,318.0,2619.0,25.0,,126.0,,443.0,2390.0,532.0,,38427.0,0.0,82.0,2875.0,13.0,
2023-09-07 03:00:00+02:00,316.0,2789.0,25.0,,126.0,,656.0,2401.0,406.0,,38838.0,0.0,83.0,2638.0,22.0,
2023-09-07 04:00:00+02:00,317.0,2830.0,25.0,,126.0,,983.0,2456.0,228.0,,39027.0,0.0,83.0,2472.0,12.0,
2023-09-07 05:00:00+02:00,318.0,3074.0,25.0,,126.0,,788.0,2600.0,342.0,,39244.0,0.0,77.0,2353.0,0.0,
2023-09-07 06:00:00+02:00,322.0,3096.0,25.0,,126.0,,37.0,2743.0,980.0,,39622.0,0.0,77.0,2325.0,0.0,
2023-09-07 07:00:00+02:00,322.0,3044.0,25.0,,128.0,730.0,,2808.0,1236.0,,39763.0,384.0,75.0,2490.0,0.0,
2023-09-07 08:00:00+02:00,322.0,3085.0,25.0,,128.0,726.0,,2590.0,1418.0,,39839.0,1823.0,76.0,2535.0,0.0,
2023-09-07 09:00:00+02:00,321.0,2907.0,25.0,,128.0,290.0,,2410.0,987.0,,39642.0,5008.0,69.0,1971.0,0.0,
2023-09-07 10:00:00+02:00,321.0,2573.0,25.0,,128.0,,76.0,2351.0,726.0,,39394.0,8186.0,68.0,1467.0,0.0,
2023-09-07 11:00:00+02:00,321.0,1677.0,26.0,,128.0,,180.0,2314.0,337.0,,39501.0,10457.0,68.0,1211.0,4.0,
2023-09-07 12:00:00+02:00,321.0,1364.0,26.0,,128.0,,286.0,2205.0,514.0,,39369.0,11739.0,69.0,1187.0,0.0,
2023-09-07 13:00:00+02:00,320.0,1168.0,27.0,,128.0,,542.0,2181.0,462.0,,39109.0,12197.0,69.0,1165.0,5.0,
2023-09-07 14:00:00+02:00,319.0,1176.0,27.0,,128.0,,627.0,2205.0,490.0,,39190.0,11958.0,76.0,1171.0,19.0,
2023-09-07 15:00:00+02:00,320.0,1316.0,27.0,,127.0,,471.0,2291.0,515.0,,39283.0,11061.0,75.0,1139.0,37.0,
2023-09-07 16:00:00+02:00,320.0,1450.0,27.0,,127.0,10.0,,2329.0,714.0,,39183.0,9336.0,75.0,1079.0,32.0,
2023-09-07 17:00:00+02:00,318.0,2297.0,26.0,,127.0,885.0,,2512.0,979.0,,39301.0,6703.0,73.0,1002.0,26.0,
2023-09-07 18:00:00+02:00,317.0,2790.0,26.0,,127.0,1758.0,,2833.0,1710.0,,39208.0,3506.0,71.0,961.0,7.0,
2023-09-07 19:00:00+02:00,321.0,2802.0,24.0,,127.0,2664.0,,3172.0,2765.0,,39325.0,1014.0,67.0,986.0,1.0,
2023-09-07 20:00:00+02:00,328.0,2695.0,24.0,,127.0,2566.0,,3081.0,2040.0,,39473.0,253.0,67.0,1188.0,2.0,
2023-09-07 21:00:00+02:00,333.0,2670.0,24.0,,128.0,1670.0,,2847.0,1107.0,,39628.0,0.0,74.0,1460.0,9.0,
2023-09-07 22:00:00+02:00,333.0,2608.0,24.0,,128.0,1257.0,,2796.0,924.0,,39446.0,0.0,80.0,1598.0,5.0,
2023-09-07 23:00:00+02:00,334.0,2830.0,25.0,,128.0,1163.0,,2702.0,729.0,,39306.0,0.0,82.0,1689.0,1.0,
2023-09-08 00:00:00+02:00,334.0,2661.0,25.0,,128.0,631.0,,2567.0,641.0,,39068.0,0.0,83.0,1601.0,0.0,
2023-09-08 01:00:00+02:00,334.0,2449.0,25.0,,127.0,420.0,,2480.0,341.0,,39055.0,0.0,84.0,1466.0,0.0,
2023-09-08 02:00:00+02:00,332.0,2642.0,25.0,,126.0,,159.0,2408.0,250.0,,39256.0,0.0,88.0,1345.0,0.0,
2023-09-08 03:00:00+02:00,335.0,2538.0,17.0,,126.0,,408.0,2429.0,292.0,,39318.0,0.0,90.0,1380.0,0.0,
2023-09-08 04:00:00+02:00,330.0,2514.0,17.0,,126.0,,533.0,2443.0,152.0,,39510.0,0.0,91.0,1325.0,0.0,
2023-09-08 05:00:00+02:00,329.0,2562.0,17.0,,126.0,,335.0,2548.0,374.0,,39533.0,0.0,90.0,1356.0,0.0,
2023-09-08 06:00:00+02:00,331.0,2981.0,17.0,,128.0,216.0,,2601.0,923.0,,39760.0,0.0,89.0,1368.0,0.0,
2023-09-08 07:00:00+02:00,333.0,3015.0,17.0,,129.0,1059.0,,2797.0,1312.0,,39940.0,371.0,89.0,1319.0,0.0,
2023-09-08 08:00:00+02:00,333.0,3052.0,17.0,,129.0,1233.0,,2786.0,1311.0,,39992.0,1759.0,84.0,1342.0,0.0,
2023-09-08 09:00:00+02:00,333.0,3001.0,17.0,,129.0,652.0,,2497.0,1033.0,,39752.0,4758.0,81.0,1188.0,0.0,
2023-09-08 10:00:00+02:00,331.0,3068.0,17.0,,129.0,28.0,,2339.0,787.0,,39563.0,7701.0,81.0,1031.0,3.0,
2023-09-08 11:00:00+02:00,330.0,1602.0,17.0,,128.0,,274.0,2342.0,460.0,,39203.0,9840.0,81.0,1015.0,5.0,
2023-09-08 12:00:00+02:00,335.0,1350.0,17.0,,128.0,,667.0,2269.0,386.0,,39302.0,11150.0,81.0,1028.0,2.0,
2023-09-08 13:00:00+02:00,334.0,1224.0,17.0,,128.0,,803.0,2212.0,306.0,,39266.0,11914.0,84.0,1041.0,3.0,
2023-09-08 14:00:00+02:00,331.0,1395.0,17.0,,128.0,,869.0,2230.0,255.0,,39228.0,11899.0,87.0,1055.0,5.0,
2023-09-08 15:00:00+02:00,328.0,1527.0,18.0,,128.0,,787.0,2327.0,294.0,,39280.0,11063.0,87.0,1041.0,7.0,
2023-09-08 16:00:00+02:00,331.0,1970.0,18.0,,128.0,,341.0,2494.0,467.0,,39255.0,9421.0,88.0,1027.0,11.0,
2023-09-08 17:00:00+02:00,328.0,3074.0,18.0,,128.0,770.0,,2658.0,779.0,,39232.0,6913.0,83.0,1010.0,10.0,
2023-09-08 18:00:00+02:00,333.0,3298.0,24.0,,128.0,1921.0,,2948.0,1984.0,,39072.0,3648.0,80.0,1021.0,9.0,
2023-09-08 19:00:00+02:00,333.0,3480.0,24.0,,128.0,2221.0,,3242.0,2474.0,,38872.0,1040.0,79.0,1113.0,7.0,
2023-09-08 20:00:00+02:00,333.0,3563.0,23.0,,128.0,2149.0,,3220.0,2219.0,,38546.0,268.0,81.0,1385.0,7.0,
2023-09-08 21:00:00+02:00,330.0,3093.0,23.0,,128.0,1305.0,,2980.0,1598.0,,38186.0,0.0,84.0,1820.0,9.0,
2023-09-08 22:00:00+02:00,329.0,2828.0,23.0,,128.0,1266.0,,2901.0,1415.0,,37876.0,0.0,85.0,2033.0,21.0,
2023-09-08 23:00:00+02:00,329.0,2788.0,23.0,,128.0,2011.0,,2806.0,1332.0,,37796.0,0.0,85.0,2140.0,10.0,
2023-09-09 00:00:00+02:00,331.0,3055.0,26.0,,127.0,859.0,,2720.0,1239.0,,37675.0,0.0,76.0,2130.0,0.0,
2023-09-09 01:00:00+02:00,331.0,3204.0,27.0,,126.0,677.0,,2550.0,1103.0,,37667.0,0.0,66.0,1976.0,0.0,
2023-09-09 02:00:00+02:00,365.0,3146.0,11.0,,112.0,740.0,,2666.0,1114.0,,37659.0,0.0,55.0,1981.0,0.0,
2023-09-09 03:00:00+02:00,365.0,2858.0,11.0,,112.0,488.0,,2593.0,1192.0,,37794.0,0.0,56.0,1906.0,0.0,
2023-09-09 04:00:00+02:00,363.0,2685.0,11.0,,111.0,198.0,,2559.0,811.0,,37374.0,0.0,57.0,2046.0,13.0,
2023-09-09 05:00:00+02:00,359.0,2747.0,11.0,,109.0,,183.0,2504.0,702.0,,37730.0,0.0,58.0,2103.0,13.0,
2023-09-09 06:00:00+02:00,349.0,2668.0,11.0,,109.0,,250.0,2424.0,732.0,,37773.0,0.0,57.0,2146.0,12.0,
2023-09-09 07:00:00+02:00,348.0,2638.0,11.0,,109.0,,198.0,2539.0,849.0,,37926.0,214.0,56.0,2145.0,6.0,
2023-09-09 08:00:00+02:00,348.0,2576.0,11.0,,109.0,611.0,,2594.0,840.0,,37852.0,353.0,60.0,2159.0,44.0,
2023-09-09 09:00:00+02:00,348.0,2540.0,11.0,,109.0,496.0,,2654.0,831.0,,37813.0,1733.0,51.0,2068.0,27.0,
2023-09-09 10:00:00+02:00,350.0,1268.0,11.0,,109.0,,208.0,2695.0,834.0,,37794.0,4946.0,52.0,1661.0,3.0,
2023-09-09 11:00:00+02:00,346.0,832.0,11.0,,109.0,,1448.0,2470.0,309.0,,36977.0,8195.0,51.0,1185.0,9.0,
2023-09-09 12:00:00+02:00,349.0,679.0,11.0,,108.0,,1290.0,2300.0,216.0,,36303.0,10444.0,48.0,1040.0,16.0,
2023-09-09 13:00:00+02:00,350.0,692.0,11.0,,108.0,,2269.0,2274.0,239.0,,35317.0,11776.0,46.0,1065.0,30.0,
2023-09-09 14:00:00+02:00,351.0,641.0,11.0,,108.0,,2310.0,2217.0,282.0,,33836.0,12282.0,45.0,1125.0,50.0,
2023-09-09 15:00:00+02:00,350.0,661.0,11.0,,108.0,,2105.0,2212.0,227.0,,33207.0,12176.0,44.0,1144.0,69.0,
2023-09-09 16:00:00+02:00,351.0,767.0,11.0,,107.0,,533.0,2168.0,271.0,,34299.0,11342.0,44.0,1213.0,33.0,
2023-09-09 17:00:00+02:00,351.0,807.0,11.0,,107.0,594.0,,2311.0,415.0,,36429.0,9635.0,45.0,1144.0,24.0,
2023-09-09 18:00:00+02:00,355.0,2125.0,11.0,,110.0,995.0,,2507.0,1100.0,,37057.0,7032.0,45.0,1091.0,7.0,
2023-09-09 19:00:00+02:00,357.0,2777.0,11.0,,109.0,1993.0,,2697.0,1464.0,,37222.0,3705.0,45.0,1114.0,2.0,
2023-09-09 20:00:00+02:00,358.0,2929.0,11.0,,107.0,2924.0,,2893.0,1919.0,,37751.0,996.0,46.0,1310.0,5.0,
2023-09-09 21:00:00+02:00,359.0,2833.0,11.0,,107.0,2598.0,,3022.0,1871.0,,37974.0,0.0,60.0,1786.0,10.0,
2023-09-09 22:00:00+02:00,360.0,2784.0,11.0,,108.0,1434.0,,2952.0,1394.0,,38055.0,0.0,40.0,2481.0,16.0,
2023-09-09 23:00:00+02:00,361.0,2801.0,11.0,,108.0,1266.0,,2861.0,1265.0,,38060.0,0.0,54.0,3075.0,16.0,
2023-09-10 00:00:00+02:00,396.0,2828.0,11.0,,108.0,815.0,,2748.0,1216.0,,38057.0,0.0,41.0,3313.0,13.0,
2023-09-10 01:00:00+02:00,394.0,2605.0,11.0,,108.0,641.0,,2555.0,1108.0,,37935.0,0.0,42.0,3240.0,7.0,
2023-09-10 02:00:00+02:00,359.0,2360.0,11.0,,108.0,622.0,,2468.0,951.0,,37743.0,0.0,43.0,3444.0,6.0,
2023-09-10 03:00:00+02:00,361.0,1952.0,11.0,,108.0,63.0,,2402.0,666.0,,37700.0,0.0,44.0,3589.0,16.0,
2023-09-10 04:00:00+02:00,360.0,1198.0,11.0,,109.0,,390.0,2459.0,540.0,,37814.0,0.0,44.0,3209.0,56.0,
2023-09-10 05:00:00+02:00,360.0,579.0,11.0,,111.0,,503.0,2412.0,413.0,,38068.0,0.0,52.0,2916.0,34.0,
2023-09-10 06:00:00+02:00,359.0,517.0,11.0,,111.0,,425.0,2350.0,457.0,,37975.0,0.0,77.0,2734.0,37.0,
2023-09-10 07:00:00+02:00,359.0,508.0,11.0,,110.0,,1354.0,2351.0,521.0,,37591.0,213.0,73.0,2774.0,17.0,
2023-09-10 08:00:00+02:00,360.0,422.0,11.0,,109.0,,505.0,2353.0,569.0,,37376.0,346.0,72.0,2691.0,24.0,
2023-09-10 09:00:00+02:00,360.0,384.0,11.0,,109.0,,769.0,2324.0,650.0,,37356.0,1601.0,72.0,2618.0,33.0,
2023-09-10 10:00:00+02:00,361.0,397.0,11.0,,109.0,,587.0,2341.0,698.0,,37248.0,4502.0,74.0,2045.0,46.0,
2023-09-10 11:00:00+02:00,362.0,400.0,11.0,,109.0,,1273.0,2373.0,283.0,,36594.0,7544.0,72.0,1747.0,56.0,
2023-09-10 12:00:00+02:00,360.0,401.0,11.0,,109.0,,2128.0,2245.0,154.0,,34744.0,9868.0,68.0,1711.0,35.0,
2023-09-10 13:00:00+02:00,357.0,404.0,11.0,,108.0,,2340.0,2223.0,136.0,,33047.0,11268.0,69.0,1942.0,41.0,
2023-09-10 14:00:00+02:00,355.0,405.0,11.0,,109.0,,2366.0,2152.0,133.0,,31275.0,11873.0,69.0,2075.0,0.0,
2023-09-10 15:00:00+02:00,356.0,401.0,11.0,,111.0,,2323.0,2205.0,174.0,,31079.0,11694.0,70.0,2234.0,0.0,
2023-09-10 16:00:00+02:00,356.0,400.0,11.0,,111.0,,1469.0,2215.0,311.0,,31989.0,10797.0,69.0,2080.0,54.0,
2023-09-10 17:00:00+02:00,356.0,582.0,11.0,,110.0,,221.0,2332.0,967.0,,35211.0,9068.0,71.0,1711.0,21.0,
2023-09-10 18:00:00+02:00,356.0,1374.0,11.0,,108.0,,215.0,2370.0,844.0,,37487.0,6654.0,72.0,1524.0,18.0,
2023-09-10 19:00:00+02:00,384.0,2184.0,11.0,,107.0,1094.0,,2674.0,1112.0,,38035.0,3556.0,70.0,1400.0,15.0,
2023-09-10 20:00:00+02:00,383.0,2408.0,11.0,,107.0,2213.0,,2915.0,1526.0,,38129.0,961.0,75.0,1375.0,27.0,
2023-09-10 21:00:00+02:00,422.0,2424.0,11.0,,108.0,2220.0,,2837.0,1423.0,,38343.0,0.0,74.0,1790.0,19.0,
2023-09-10 22:00:00+02:00,432.0,2552.0,11.0,,108.0,2014.0,,2880.0,1427.0,,38396.0,0.0,64.0,2415.0,18.0,
2023-09-10 23:00:00+02:00,386.0,2435.0,11.0,,108.0,1715.0,,2904.0,1234.0,,38307.0,0.0,55.0,2824.0,32.0,
2023-09-11 00:00:00+02:00,460.0,2428.0,11.0,,108.0,1233.0,,2810.0,1089.0,,38357.0,0.0,55.0,2900.0,34.0,
2023-09-11 01:00:00+02:00,475.0,2008.0,11.0,,108.0,890.0,,2649.0,911.0,,38070.0,0.0,55.0,2677.0,44.0,
2023-09-11 02:00:00+02:00,440.0,1136.0,11.0,,108.0,426.0,,2529.0,654.0,,38508.0,0.0,55.0,2286.0,53.0,
2023-09-11 03:00:00+02:00,440.0,1166.0,11.0,,108.0,,379.0,2429.0,544.0,,38567.0,0.0,64.0,1868.0,48.0,
2023-09-11 04:00:00+02:00,439.0,1181.0,11.0,,109.0,,705.0,2424.0,374.0,,38235.0,0.0,73.0,1594.0,57.0,
2023-09-11 05:00:00+02:00,446.0,1151.0,11.0,,109.0,,854.0,2456.0,321.0,,37942.0,0.0,73.0,1458.0,77.0,
2023-09-11 06:00:00+02:00,454.0,1876.0,11.0,,109.0,,123.0,2508.0,524.0,,38037.0,0.0,74.0,1422.0,29.0,
2023-09-11 07:00:00+02:00,462.0,2743.0,11.0,,112.0,870.0,,2593.0,716.0,,38240.0,216.0,74.0,1449.0,12.0,
2023-09-11 08:00:00+02:00,443.0,3061.0,11.0,,112.0,1389.0,,2791.0,1099.0,,38896.0,329.0,76.0,1547.0,8.0,
2023-09-11 09:00:00+02:00,467.0,3218.0,11.0,,112.0,1478.0,,2856.0,1370.0,,39127.0,1405.0,75.0,1537.0,0.0,
2023-09-11 10:00:00+02:00,454.0,3104.0,11.0,,112.0,867.0,,2745.0,1292.0,,39168.0,3640.0,69.0,1341.0,8.0,
2023-09-11 11:00:00+02:00,458.0,2722.0,11.0,,113.0,424.0,,2709.0,876.0,,39234.0,6051.0,68.0,1189.0,46.0,
2023-09-11 12:00:00+02:00,480.0,1648.0,11.0,,112.0,285.0,,2710.0,597.0,,39141.0,8046.0,62.0,1185.0,42.0,
2023-09-11 13:00:00+02:00,473.0,1831.0,11.0,,113.0,452.0,,2745.0,553.0,,38361.0,9385.0,46.0,1290.0,30.0,
2023-09-11 14:00:00+02:00,491.0,1704.0,11.0,,112.0,118.0,,2540.0,512.0,,38166.0,10077.0,36.0,1605.0,0.0,
2023-09-11 15:00:00+02:00,494.0,1759.0,11.0,,112.0,,262.0,2438.0,325.0,,38294.0,9735.0,45.0,1845.0,0.0,
2023-09-11 16:00:00+02:00,514.0,2004.0,11.0,,112.0,,191.0,2491.0,496.0,,38357.0,8762.0,58.0,1308.0,0.0,
2023-09-11 17:00:00+02:00,516.0,2368.0,11.0,,112.0,,80.0,2535.0,1076.0,,38378.0,7502.0,58.0,1326.0,11.0,
2023-09-11 18:00:00+02:00,517.0,3351.0,11.0,,112.0,483.0,,2642.0,1178.0,,38246.0,5212.0,64.0,1423.0,28.0,
2023-09-11 19:00:00+02:00,517.0,3591.0,11.0,,112.0,854.0,,3018.0,1525.0,,38312.0,2640.0,61.0,1460.0,48.0,
2023-09-11 20:00:00+02:00,518.0,3523.0,11.0,,112.0,1650.0,,3236.0,1925.0,,38457.0,724.0,63.0,1560.0,66.0,
2023-09-11 21:00:00+02:00,517.0,3383.0,11.0,,112.0,1846.0,,3202.0,1859.0,,38390.0,0.0,65.0,1677.0,145.0,
2023-09-11 22:00:00+02:00,517.0,3174.0,11.0,,112.0,1460.0,,2983.0,1441.0,,38326.0,0.0,68.0,1807.0,195.0,
2023-09-11 23:00:00+02:00,518.0,2644.0,11.0,,112.0,930.0,,2937.0,1197.0,,38207.0,0.0,70.0,1944.0,218.0,
2023-09-12 00:00:00+02:00,518.0,30.0,16.0,,112.0,1162.0,,2851.0,1323.0,,38254.0,0.0,69.0,2070.0,185.0,
2023-09-12 01:00:00+02:00,520.0,2592.0,20.0,,112.0,1014.0,,2742.0,1113.0,,38206.0,0.0,68.0,1881.0,129.0,
2023-09-12 02:00:00+02:00,519.0,1924.0,11.0,,109.0,681.0,,2508.0,615.0,,38323.0,0.0,66.0,1631.0,47.0,
2023-09-12 03:00:00+02:00,517.0,1690.0,11.0,,109.0,2.0,,2315.0,515.0,,38245.0,0.0,71.0,1765.0,16.0,
2023-09-12 04:00:00+02:00,514.0,1583.0,11.0,,109.0,,561.0,2283.0,486.0,,38322.0,0.0,80.0,1314.0,5.0,
2023-09-12 05:00:00+02:00,511.0,1685.0,11.0,,109.0,,868.0,2262.0,343.0,,38567.0,0.0,81.0,1098.0,5.0,
2023-09-12 06:00:00+02:00,517.0,1800.0,11.0,,109.0,,762.0,2257.0,518.0,,38624.0,0.0,79.0,1039.0,9.0,
2023-09-12 07:00:00+02:00,514.0,2822.0,11.0,,111.0,233.0,,2403.0,1000.0,,38684.0,214.0,80.0,912.0,14.0,
2023-09-12 08:00:00+02:00,514.0,3437.0,11.0,,114.0,658.0,,2648.0,1452.0,,38921.0,306.0,77.0,958.0,20.0,
2023-09-12 09:00:00+02:00,515.0,3565.0,11.0,,114.0,1707.0,,2777.0,1490.0,,38902.0,1135.0,77.0,889.0,23.0,
2023-09-12 10:00:00+02:00,518.0,3493.0,11.0,,114.0,1424.0,,2618.0,1315.0,,38833.0,2995.0,74.0,790.0,15.0,
2023-09-12 11:00:00+02:00,515.0,3416.0,11.0,,114.0,756.0,,2695.0,939.0,,38899.0,4747.0,67.0,776.0,7.0,
2023-09-12 12:00:00+02:00,512.0,3096.0,11.0,,113.0,327.0,,2774.0,561.0,,38571.0,6207.0,66.0,870.0,9.0,
2023-09-12 13:00:00+02:00,513.0,3187.0,11.0,,112.0,658.0,,2763.0,446.0,,38372.0,7131.0,66.0,948.0,18.0,
2023-09-12 14:00:00+02:00,513.0,2928.0,11.0,,112.0,454.0,,2636.0,373.0,,38560.0,7310.0,65.0,1251.0,8.0,
2023-09-12 15:00:00+02:00,512.0,2919.0,11.0,,112.0,157.0,,2543.0,373.0,,38709.0,6834.0,63.0,1406.0,4.0,
2023-09-12 16:00:00+02:00,512.0,3016.0,11.0,,112.0,106.0,,2525.0,500.0,,38566.0,5826.0,63.0,2050.0,27.0,
2023-09-12 17:00:00+02:00,513.0,3130.0,11.0,,112.0,56.0,,2538.0,920.0,,38593.0,4986.0,67.0,1756.0,97.0,
2023-09-12 18:00:00+02:00,515.0,3628.0,11.0,,116.0,407.0,,2596.0,1054.0,,38681.0,3759.0,70.0,1515.0,157.0,
2023-09-12 19:00:00+02:00,515.0,4095.0,11.0,,630.0,1813.0,,3080.0,1533.0,,38438.0,1996.0,70.0,1541.0,226.0,
2023-09-12 20:00:00+02:00,518.0,3644.0,11.0,,611.0,1316.0,,3194.0,1471.0,,38662.0,650.0,64.0,1254.0,180.0,
2023-09-12 21:00:00+02:00,519.0,3526.0,11.0,,526.0,1366.0,,2957.0,1502.0,,39073.0,0.0,66.0,1190.0,187.0,
2023-09-12 22:00:00+02:00,518.0,2853.0,11.0,,523.0,500.0,,2849.0,1288.0,,39464.0,0.0,70.0,1146.0,243.0,
2023-09-12 23:00:00+02:00,515.0,2572.0,11.0,,529.0,205.0,,2856.0,1156.0,,38952.0,0.0,82.0,1326.0,327.0,
2023-09-13 00:00:00+02:00,516.0,2612.0,11.0,,767.0,587.0,,2905.0,1200.0,,38752.0,0.0,83.0,1471.0,351.0,
2023-09-13 01:00:00+02:00,519.0,2555.0,11.0,,401.0,550.0,,2901.0,1117.0,,38773.0,0.0,82.0,1465.0,289.0,
2023-09-13 02:00:00+02:00,448.0,2936.0,21.0,,130.0,,245.0,2394.0,684.0,,39158.0,0.0,99.0,1491.0,185.0,
